gene,kegg_id,pathway_id,pathway_name
CDH2,hsa:1000,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
CDH2,hsa:1000,path:hsa04519,Cadherin signaling - Homo sapiens (human)
CDH2,hsa:1000,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04110,Cell cycle - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04114,Oocyte meiosis - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04218,Cellular senescence - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04914,Progesterone-mediated oocyte maturation - Homo sapiens (human)
CDK2,hsa:1017,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05160,Hepatitis C - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05161,Hepatitis B - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05162,Measles - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05215,Prostate cancer - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CDK2,hsa:1017,path:hsa05226,Gastric cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa01522,Endocrine resistance - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04110,Cell cycle - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04218,Cellular senescence - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04530,Tight junction - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
CDK4,hsa:1019,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05160,Hepatitis C - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05162,Measles - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05164,Influenza A - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05214,Glioma - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05218,Melanoma - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05219,Bladder cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05224,Breast cancer - Homo sapiens (human)
CDK4,hsa:1019,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa01522,Endocrine resistance - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04110,Cell cycle - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04218,Cellular senescence - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
CDKN1A,hsa:1026,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05160,Hepatitis C - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05161,Hepatitis B - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05213,Endometrial cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05214,Glioma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05215,Prostate cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05216,Thyroid cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05217,Basal cell carcinoma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05218,Melanoma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05219,Bladder cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05224,Breast cancer - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
CDKN1A,hsa:1026,path:hsa05226,Gastric cancer - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa04140,Autophagy - animal - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa04210,Apoptosis - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa04217,Necroptosis - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa05142,Chagas disease - Homo sapiens (human)
CFLAR,hsa:8837,path:hsa05160,Hepatitis C - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04148,Efferocytosis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04152,AMPK signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04211,Longevity regulating pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04380,Osteoclast differentiation - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04612,Antigen processing and presentation - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04710,Circadian rhythm - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04713,Circadian entrainment - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04714,Thermogenesis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04725,Cholinergic synapse - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04728,Dopaminergic synapse - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04911,Insulin secretion - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04916,Melanogenesis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04922,Glucagon signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04924,Renin secretion - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04927,Cortisol synthesis and secretion - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
CREB1,hsa:1385,path:hsa04931,Insulin resistance - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CREB1,hsa:1385,path:hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
CREB1,hsa:1385,path:hsa04962,Vasopressin-regulated water reabsorption - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05016,Huntington disease - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05020,Prion disease - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05030,Cocaine addiction - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05031,Amphetamine addiction - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05034,Alcoholism - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05152,Tuberculosis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05161,Hepatitis B - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
CREB1,hsa:1385,path:hsa05215,Prostate cancer - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04640,Hematopoietic cell lineage - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human)
CSF2,hsa:1437,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05131,Shigellosis - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05146,Amoebiasis - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05202,Transcriptional misregulation in cancer - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05221,Acute myeloid leukemia - Homo sapiens (human)
CSF2,hsa:1437,path:hsa05323,Rheumatoid arthritis - Homo sapiens (human)
CSF2RA,hsa:1438,path:hsa04060,Cytokine-cytokine receptor interaction - Homo sapiens (human)
CSF2RA,hsa:1438,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
CSF2RA,hsa:1438,path:hsa04640,Hematopoietic cell lineage - Homo sapiens (human)
CSF2RA,hsa:1438,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04390,Hippo signaling pathway - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04510,Focal adhesion - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04518,Integrin signaling - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04519,Cadherin signaling - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04520,Adherens junction - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04916,Melanogenesis - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04934,Cushing syndrome - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa04936,Alcoholic liver disease - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05010,Alzheimer disease - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05100,Bacterial invasion of epithelial cells - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05132,Salmonella infection - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05160,Hepatitis C - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05213,Endometrial cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05215,Prostate cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05216,Thyroid cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05217,Basal cell carcinoma - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05224,Breast cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05226,Gastric cancer - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)
CTNNB1,hsa:1499,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human)
CYCS,hsa:54205,path:hsa01100,Metabolic pathways - Homo sapiens (human)
CYCS,hsa:54205,path:hsa01524,Platinum drug resistance - Homo sapiens (human)
CYCS,hsa:54205,path:hsa04115,p53 signaling pathway - Homo sapiens (human)
CYCS,hsa:54205,path:hsa04210,Apoptosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa04215,Apoptosis - multiple species - Homo sapiens (human)
CYCS,hsa:54205,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05010,Alzheimer disease - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05012,Parkinson disease - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05016,Huntington disease - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05017,Spinocerebellar ataxia - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05020,Prion disease - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05131,Shigellosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05132,Salmonella infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05134,Legionellosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05145,Toxoplasmosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05152,Tuberculosis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05160,Hepatitis C - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05161,Hepatitis B - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05162,Measles - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05164,Influenza A - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05168,Herpes simplex virus 1 infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05200,Pathways in cancer - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05210,Colorectal cancer - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05416,Viral myocarditis - Homo sapiens (human)
CYCS,hsa:54205,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
DCT,hsa:1638,path:hsa00350,Tyrosine metabolism - Homo sapiens (human)
DCT,hsa:1638,path:hsa01100,Metabolic pathways - Homo sapiens (human)
DCT,hsa:1638,path:hsa04916,Melanogenesis - Homo sapiens (human)
DFFA,hsa:1676,path:hsa04210,Apoptosis - Homo sapiens (human)
DFFB,hsa:1677,path:hsa04210,Apoptosis - Homo sapiens (human)
DUSP1,hsa:1843,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
DUSP1,hsa:1843,path:hsa04726,Serotonergic synapse - Homo sapiens (human)
DUSP1,hsa:1843,path:hsa05012,Parkinson disease - Homo sapiens (human)
DUSP1,hsa:1843,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04916,Melanogenesis - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04924,Renin secretion - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
EDN1,hsa:1906,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
EDN1,hsa:1906,path:hsa05200,Pathways in cancer - Homo sapiens (human)
EDN1,hsa:1906,path:hsa05410,Hypertrophic cardiomyopathy - Homo sapiens (human)
EDN1,hsa:1906,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa04916,Melanogenesis - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
EDNRB,hsa:1910,path:hsa05200,Pathways in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
EGFR,hsa:1956,path:hsa01522,Endocrine resistance - Homo sapiens (human)
EGFR,hsa:1956,path:hsa03272,Virion - Hepatitis viruses - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04144,Endocytosis - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04510,Focal adhesion - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04518,Integrin signaling - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04519,Cadherin signaling - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04520,Adherens junction - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04540,Gap junction - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04912,GnRH signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
EGFR,hsa:1956,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
EGFR,hsa:1956,path:hsa04934,Cushing syndrome - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05120,Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05131,Shigellosis - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05160,Hepatitis C - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05200,Pathways in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05210,Colorectal cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05213,Endometrial cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05214,Glioma - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05215,Prostate cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05218,Melanoma - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05219,Bladder cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05224,Breast cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05226,Gastric cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
EGFR,hsa:1956,path:hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04510,Focal adhesion - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04910,Insulin signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04912,GnRH signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05140,Leishmaniasis - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05161,Hepatitis B - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05166,Human T-cell leukemia virus 1 infection - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05200,Pathways in cancer - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05213,Endometrial cancer - Homo sapiens (human)
ELK1,hsa:2002,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
EZR,hsa:7430,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
EZR,hsa:7430,path:hsa04530,Tight junction - Homo sapiens (human)
EZR,hsa:7430,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
